Gene	OMIM_ID	original_url	lsdb_home_url	comments
SSX5	300327	http://www.LOVD.nl/SSX5	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SSX5	
SSX6	300541	http://www.LOVD.nl/SSX6	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SSX6	
STARD8	300689	http://www.LOVD.nl/STARD8	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=STARD8	
STAT5B	604260	http://www.LOVD.nl/STAT5B	http://chromium.liacs.nl/LOVD2/growth/home.php?select_db=STAT5B	
STX11	NA	https://research.cchmc.org/LOVD/home.php?select_db=STX11	https://research.cchmc.org/LOVD/home.php?select_db=STX11	
SUV39H1	300254	http://www.LOVD.nl/SUV39H1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SUV39H1	
SYAP1	NA	http://www.LOVD.nl/SYAP1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SYAP1	
SYN1	313440	http://www.LOVD.nl/SYN1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SYN1	
SYNE1	608441	http://www.LOVD.nl/SYNE1	http://www.dmd.nl/nmdb2/home.php?select_db=SYNE1	
SYNE2	608442	http://www.LOVD.nl/SYNE2	http://www.dmd.nl/nmdb2/home.php?select_db=SYNE2	
SYP	313475	http://www.LOVD.nl/SYP	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SYP	
SYTL4	300723	http://www.LOVD.nl/SYTL4	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SYTL4	
SYTL5	NA	http://www.LOVD.nl/SYTL5	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=SYTL5	
TAB3	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TAB3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TAB3	
TAF1	313650	http://www.LOVD.nl/TAF1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TAF1	
TAF7L	300314	http://www.LOVD.nl/TAF7L	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TAF7L	
TAF9B	300754	http://www.LOVD.nl/TAF9B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TAF9B	
TBC1D8B	NA	http://www.LOVD.nl/TBC1D8B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TBC1D8B	
TBX22	300307	http://www.LOVD.nl/TBX22	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TBX22	
TCAP	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TCAP	http://www.dmd.nl/nmdb2/home.php?select_db=TCAP	
TCEAL2	NA	http://www.LOVD.nl/TCEAL2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TCEAL2	
TCEAL4	NA	http://www.LOVD.nl/TCEAL4	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TCEAL4	
TCEAL5	NA	http://www.LOVD.nl/TCEAL5	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TCEAL5	
TCEAL8	NA	http://www.LOVD.nl/TCEAL8	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TCEAL8	
TCF4	602272	http://www.LOVD.nl/TCF4	http://chromium.liacs.nl/LOVD2/home.php?select_db=TCF4	
TEST	NA	http://ngrl.man.ac.uk/lovd2/home.php?select_db=TEST	http://ngrl.man.ac.uk/lovd2/home.php?select_db=TEST	
TEX11	300311	http://www.LOVD.nl/TEX11	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TEX11	
TEX13A	300312	http://www.LOVD.nl/TEX13A	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TEX13A	
TEX13B	300313	http://www.LOVD.nl/TEX13B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TEX13B	
TFDP3	300772	http://www.LOVD.nl/TFDP3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TFDP3	
TFE3	314310	http://www.LOVD.nl/TFE3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TFE3	
TGFB3	NA	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TGFB3	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TGFB3	
TGFBR1	NA	http://medgen.ugent.be/LOVD2/home.php?select_db=TGFBR1	http://medgen.ugent.be/LOVD2/home.php?select_db=TGFBR1	
TGFBR2	NA	http://medgen.ugent.be/LOVD2/home.php?select_db=TGFBR2	http://medgen.ugent.be/LOVD2/home.php?select_db=TGFBR2	
THOC2	300395	http://www.LOVD.nl/THOC2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=THOC2	
TIMM17B	300249	http://www.LOVD.nl/TIMM17B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TIMM17B	
TIMP1	305370	http://www.LOVD.nl/TIMP1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TIMP1	
TLR7	300365	http://www.LOVD.nl/TLR7	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TLR7	
TLR8	300366	http://www.LOVD.nl/TLR8	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TLR8	
TMC1	NA	https://research.cchmc.org/LOVD/home.php?select_db=TMC1	https://research.cchmc.org/LOVD/home.php?select_db=TMC1	
TMEM114	NA	http://grenada.lumc.nl/LOVD2/eye/home.php?select_db=TMEM114	http://grenada.lumc.nl/LOVD2/eye/home.php?select_db=TMEM114	
TMEM187	300059	http://www.LOVD.nl/TMEM187	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TMEM187	
TMEM27	300631	http://www.LOVD.nl/TMEM27	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TMEM27	
TMEM43	NA	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TMEM43	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TMEM43	
TMIE	NA	https://research.cchmc.org/LOVD/home.php?select_db=TMIE	https://research.cchmc.org/LOVD/home.php?select_db=TMIE	
TMLHE	300777	http://www.LOVD.nl/TMLHE	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TMLHE	
TMPRSS3	NA	https://research.cchmc.org/LOVD/home.php?select_db=TMPRSS3	https://research.cchmc.org/LOVD/home.php?select_db=TMPRSS3	
TNMD	300459	http://www.LOVD.nl/TNMD	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TNMD	
TNNI2	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TNNI2	http://www.dmd.nl/nmdb2/home.php?select_db=TNNI2	
TNNT1	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TNNT1	http://www.dmd.nl/nmdb2/home.php?select_db=TNNT1	
TNNT3	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TNNT3	http://www.dmd.nl/nmdb2/home.php?select_db=TNNT3	
TOX	NA	http://lovd.bx.psu.edu/home.php?select_db=TOX	http://lovd.bx.psu.edu/home.php?select_db=TOX	
TP63	NA	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TP63	http://grenada.lumc.nl/LOVD2/ARVC/home.php?select_db=TP63	
TPM2	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TPM2	http://www.dmd.nl/nmdb2/home.php?select_db=TPM2	
TPM3	191030	http://www.LOVD.nl/TPM3	http://www.dmd.nl/nmdb2/home.php?select_db=TPM3	
TREX1	606609	http://www.LOVD.nl/TREX1	http://chromium.liacs.nl/LOVD2/home.php?select_db=TREX1	
TRIM32	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TRIM32	http://www.dmd.nl/nmdb2/home.php?select_db=TRIM32	
TRMT2B	NA	http://www.LOVD.nl/TRMT2B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TRMT2B	
TRO	300132	http://www.LOVD.nl/TRO	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TRO	
TRPC5	300334	http://www.LOVD.nl/TRPC5	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TRPC5	
TSC1	605284	http://www.LOVD.nl/TSC1	http://chromium.liacs.nl/LOVD2/TSC/home.php?select_db=TSC1	
TSC2	191092	http://www.LOVD.nl/TSC2	http://chromium.liacs.nl/LOVD2/TSC/home.php?select_db=TSC2	
TSPAN6	300191	http://www.LOVD.nl/TSPAN6	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TSPAN6	
TSPYL2	300564	http://www.LOVD.nl/TSPYL2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=TSPYL2	
TTN	NA	http://www.dmd.nl/nmdb2/home.php?select_db=TTN	http://www.dmd.nl/nmdb2/home.php?select_db=TTN	
UBA1	314370	http://www.LOVD.nl/UBA1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UBA1	
UBE2A	312180	http://www.LOVD.nl/UBE2A	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UBE2A	
UBE2NL	NA	http://www.LOVD.nl/UBE2NL	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UBE2NL	
UBE3A	NA	http://ngrl.man.ac.uk/lovd2/home.php?select_db=UBE3A	http://ngrl.man.ac.uk/lovd2/home.php?select_db=UBE3A	
UBQLN2	300264	http://www.LOVD.nl/UBQLN2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UBQLN2	
UNC13D	NA	https://research.cchmc.org/LOVD/home.php?select_db=UNC13D	https://research.cchmc.org/LOVD/home.php?select_db=UNC13D	
UPF3B	300298	http://www.LOVD.nl/UPF3B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UPF3B	
UPRT	300656	http://www.LOVD.nl/UPRT	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=UPRT	
USH1C	NA	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH1C	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH1C	
USH1C	NA	https://research.cchmc.org/LOVD/home.php?select_db=USH1C	https://research.cchmc.org/LOVD/home.php?select_db=USH1C	
USH1G	NA	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH1G	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH1G	
USH1G	NA	https://research.cchmc.org/LOVD/home.php?select_db=USH1G	https://research.cchmc.org/LOVD/home.php?select_db=USH1G	
USH2A	NA	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH2A	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=USH2A	
USH2A	NA	https://research.cchmc.org/LOVD/home.php?select_db=USH2A	https://research.cchmc.org/LOVD/home.php?select_db=USH2A	
USP11	300050	http://www.LOVD.nl/USP11	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=USP11	
USP26	300309	http://www.LOVD.nl/USP26	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=USP26	
USP51	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=USP51	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=USP51	
USP9X	300072	http://www.LOVD.nl/USP9X	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=USP9X	
VAMP7	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VAMP7	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VAMP7	
VBP1	300133	http://www.LOVD.nl/VBP1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VBP1	
VCP	NA	http://www.dmd.nl/nmdb2/home.php?select_db=VCP	http://www.dmd.nl/nmdb2/home.php?select_db=VCP	
VGLL1	300583	http://www.LOVD.nl/VGLL1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VGLL1	
VIM	NA	http://grenada.lumc.nl/LOVD2/eye/home.php?select_db=VIM	http://grenada.lumc.nl/LOVD2/eye/home.php?select_db=VIM	
VMA21	NA	http://www.dmd.nl/nmdb2/home.php?select_db=VMA21	http://www.dmd.nl/nmdb2/home.php?select_db=VMA21	
VSIG1	300620	http://www.LOVD.nl/VSIG1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VSIG1	
VSIG4	300353	http://www.LOVD.nl/VSIG4	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=VSIG4	
WAS	NA	https://research.cchmc.org/LOVD/home.php?select_db=WAS	https://research.cchmc.org/LOVD/home.php?select_db=WAS	
WDR13	300512	http://www.LOVD.nl/WDR13	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=WDR13	
WDR44	NA	http://www.LOVD.nl/WDR44	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=WDR44	
WFS1	NA	https://research.cchmc.org/LOVD/home.php?select_db=WFS1	https://research.cchmc.org/LOVD/home.php?select_db=WFS1	
WHRN	NA	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=WHRN	http://grenada.lumc.nl/LOVD2/Usher_montpellier/home.php?select_db=WHRN	
WNK3	300358	http://www.LOVD.nl/WNK3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=WNK3	
WWC3	NA	http://www.LOVD.nl/WWC3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=WWC3	
XG	314700	http://www.LOVD.nl/XG	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XG	
XIAP	300079	http://www.LOVD.nl/XIAP	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XIAP	
XIAP	300079	https://research.cchmc.org/LOVD/home.php?select_db=XIAP	https://research.cchmc.org/LOVD/home.php?select_db=XIAP	
XK	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XK	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XK	
XKRX	300684	http://www.LOVD.nl/XKRX	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XKRX	
XPNPEP2	300145	http://www.LOVD.nl/XPNPEP2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=XPNPEP2	
YY2	300570	http://www.LOVD.nl/YY2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=YY2	
ZBED1	300178	http://www.LOVD.nl/ZBED1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZBED1	
ZBTB33	300329	http://www.LOVD.nl/ZBTB33	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZBTB33	
ZC3H12B	NA	http://www.LOVD.nl/ZC3H12B	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZC3H12B	
ZC4H2	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZC4H2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZC4H2	
ZCCHC13	NA	http://www.LOVD.nl/ZCCHC13	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZCCHC13	
ZCCHC5	NA	http://www.LOVD.nl/ZCCHC5	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZCCHC5	
ZDHHC9	300646	http://www.LOVD.nl/ZDHHC9	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZDHHC9	
ZFX	314980	http://www.LOVD.nl/ZFX	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZFX	
ZMAT1	NA	http://www.LOVD.nl/ZMAT1	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZMAT1	
ZMPSTE24	606480	http://www.LOVD.nl/ZMPSTE24	http://www.dmd.nl/nmdb2/home.php?select_db=ZMPSTE24	
ZMYM3	300061	http://www.LOVD.nl/ZMYM3	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZMYM3	
ZNF182	314993	http://www.LOVD.nl/ZNF182	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF182	
ZNF185	300381	http://www.LOVD.nl/ZNF185	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF185	
ZNF275	NA	http://www.LOVD.nl/ZNF275	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF275	
ZNF280C	NA	http://www.LOVD.nl/ZNF280C	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF280C	
ZNF41	314995	http://www.LOVD.nl/ZNF41	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF41	
ZNF449	300627	http://www.LOVD.nl/ZNF449	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF449	
ZNF630	NA	http://www.LOVD.nl/ZNF630	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF630	
ZNF645	NA	http://www.LOVD.nl/ZNF645	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF645	
ZNF673	300585	http://www.LOVD.nl/ZNF673	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF673	
ZNF711	314990	http://www.LOVD.nl/ZNF711	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF711	
ZNF75D	NA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF75D	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF75D	
ZNF81	314998	http://www.LOVD.nl/ZNF81	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZNF81	
ZRSR2	300028	http://www.LOVD.nl/ZRSR2	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZRSR2	
ZXDA	300235	http://www.LOVD.nl/ZXDA	http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ZXDA	
CYP1A1	na	http://www.cypalleles.ki.se/cyp1a1.htm	http://www.cypalleles.ki.se/cyp1a1.htm	na
CYP1A2	na	http://www.cypalleles.ki.se/cyp1a2.htm	http://www.cypalleles.ki.se/cyp1a2.htm	na
CYP1B1	na	http://www.cypalleles.ki.se/cyp1b1.htm	http://www.cypalleles.ki.se/cyp1b1.htm	na
CYP2A6	na	http://www.cypalleles.ki.se/cyp2a6.htm	http://www.cypalleles.ki.se/cyp2a6.htm	na
CYP2A13	na	http://www.cypalleles.ki.se/cyp2a13.htm	http://www.cypalleles.ki.se/cyp2a13.htm	na
CYP2B6	na	http://www.cypalleles.ki.se/cyp2b6.htm	http://www.cypalleles.ki.se/cyp2b6.htm	na
CYP2C8	na	http://www.cypalleles.ki.se/cyp2c8.htm	http://www.cypalleles.ki.se/cyp2c8.htm	na
CYP2C9	na	http://www.cypalleles.ki.se/cyp2c9.htm	http://www.cypalleles.ki.se/cyp2c9.htm	na
CYP2C19	na	http://www.cypalleles.ki.se/cyp2c19.htm	http://www.cypalleles.ki.se/cyp2c19.htm	na
CYP2D6	na	http://www.cypalleles.ki.se/cyp2d6.htm	http://www.cypalleles.ki.se/cyp2d6.htm	na
CYP2E1	na	http://www.cypalleles.ki.se/cyp2e1.htm	http://www.cypalleles.ki.se/cyp2e1.htm	na
CYP2F1	na	http://www.cypalleles.ki.se/cyp2f1.htm	http://www.cypalleles.ki.se/cyp2f1.htm	na
CYP2J2	na	http://www.cypalleles.ki.se/cyp2j2.htm	http://www.cypalleles.ki.se/cyp2j2.htm	na
CYP2R1	na	http://www.cypalleles.ki.se/cyp2r1.htm	http://www.cypalleles.ki.se/cyp2r1.htm	na
CYP2S1	na	http://www.cypalleles.ki.se/cyp2S1.htm	http://www.cypalleles.ki.se/cyp2S1.htm	na
CYP2W1	na	http://www.cypalleles.ki.se/cyp2w1.htm	http://www.cypalleles.ki.se/cyp2w1.htm	na
CYP3A4	na	http://www.cypalleles.ki.se/cyp3a4.htm	http://www.cypalleles.ki.se/cyp3a4.htm	na
CYP3A5	na	http://www.cypalleles.ki.se/cyp3a5.htm	http://www.cypalleles.ki.se/cyp3a5.htm	na
CYP3A7	na	http://www.cypalleles.ki.se/cyp3a7.htm	http://www.cypalleles.ki.se/cyp3a7.htm	na
CYP3A43	na	http://www.cypalleles.ki.se/cyp3a43.htm	http://www.cypalleles.ki.se/cyp3a43.htm	na
CYP4A11	na	http://www.cypalleles.ki.se/cyp4a11.htm	http://www.cypalleles.ki.se/cyp4a11.htm	na
CYP4A22	na	http://www.cypalleles.ki.se/cyp4a22.htm	http://www.cypalleles.ki.se/cyp4a22.htm	na
CYP4B1 	na	http://www.cypalleles.ki.se/cyp4b1.htm	http://www.cypalleles.ki.se/cyp4b1.htm	na
CYP4F2 	na	http://www.cypalleles.ki.se/cyp4f2.htm	http://www.cypalleles.ki.se/cyp4f2.htm	na
CYP5A1	na	http://www.cypalleles.ki.se/cyp5a1.htm	http://www.cypalleles.ki.se/cyp5a1.htm	na
CYP8A1	na	http://www.cypalleles.ki.se/cyp8a1.htm	http://www.cypalleles.ki.se/cyp8a1.htm	na
CYP19A1	na	http://www.cypalleles.ki.se/cyp19a1.htm	http://www.cypalleles.ki.se/cyp19a1.htm	na
CYP21A2	na	http://www.cypalleles.ki.se/cyp21.htm	http://www.cypalleles.ki.se/cyp21.htm	na
CYP26A1	na	http://www.cypalleles.ki.se/cyp26a1.htm	http://www.cypalleles.ki.se/cyp26a1.htm	na
POR	na	http://www.cypalleles.ki.se/por.htm	http://www.cypalleles.ki.se/por.htm	na
